"scenario_id","denom_spec_id","risk_spec","sample_variant","weighting","model_id","controls","target_beta","childhealth_beta","robust_se","p_value","n","abs_error_to_target","denom_components","risk_components","include_emoney","include_other_fin","include_housing_fund","include_jizikuan","include_unpaid_salary","total_abs_error_to_targets","max_abs_error_to_target","min_n_across_models","rank_by_target_error"
"denom_24__stock_fund_lend__financial_asset_total_gt0__unweighted","denom_24","stock_fund_lend","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-1.49789530164658e-05,0.00191885042306743,0.993771733200416,12374,0.00198502104698353,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,1,1,0,1,0.00412357165291647,0.00213855060593293,12374,112
"denom_22__stock_fund_lend__trim_totalasset_p2_98__unweighted","denom_22","stock_fund_lend","trim_totalasset_p2_98","unweighted","(3)","No",-0.003,-0.000752729279354945,0.00159800356871369,0.637616773527311,14392,0.00224727072064505,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,1,0,1,0.00412559012016353,0.00224727072064505,14392,113
"denom_22__stock_fund_lend__trim_totalasset_p2_98__unweighted","denom_22","stock_fund_lend","trim_totalasset_p2_98","unweighted","(4)","Yes",-0.002,-0.000121680600481521,0.00158486989432317,0.938802495296134,14392,0.00187831939951848,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,1,0,1,0.00412559012016353,0.00224727072064505,14392,113
"denom_19__stock_fund_lend__financial_asset_total_gt0__unweighted","denom_19","stock_fund_lend","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000890262627474412,0.00198755444780961,0.654219842459428,12275,0.00210973737252559,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,0,0,1,0.00413727782962878,0.00210973737252559,12275,114
"denom_19__stock_fund_lend__financial_asset_total_gt0__unweighted","denom_19","stock_fund_lend","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,2.75404571031888e-05,0.00196336357831032,0.9888085236086,12275,0.00202754045710319,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,0,0,1,0.00413727782962878,0.00210973737252559,12275,114
"denom_5__stock_fund_lend__trim_totalasset_p1_99__unweighted","denom_5","stock_fund_lend","trim_totalasset_p1_99","unweighted","(3)","No",-0.003,-0.000815559519420407,0.0016727460107924,0.625870803194913,14539,0.00218444048057959,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt","stock_amt+fund_amt+lend_amt",0,0,1,0,0,0.00415697524588459,0.00218444048057959,14539,115
"denom_5__stock_fund_lend__trim_totalasset_p1_99__unweighted","denom_5","stock_fund_lend","trim_totalasset_p1_99","unweighted","(4)","Yes",-0.002,-2.74652346950035e-05,0.00165666856006789,0.986773029666337,14539,0.001972534765305,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt","stock_amt+fund_amt+lend_amt",0,0,1,0,0,0.00415697524588459,0.00218444048057959,14539,115
"denom_21__stock_fund__financial_asset_total_gt0__unweighted","denom_21","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000547995209317644,0.000461060669824509,0.23463843698353,12291,0.00245200479068236,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,1,0,1,0.00418167700082422,0.00245200479068236,12291,116
"denom_21__stock_fund__financial_asset_total_gt0__unweighted","denom_21","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000270327789858138,0.00045318054910171,0.550844004040662,12291,0.00172967221014186,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,1,0,1,0.00418167700082422,0.00245200479068236,12291,116
"denom_25__stock_fund_lend__trim_totalasset_p2_98__unweighted","denom_25","stock_fund_lend","trim_totalasset_p2_98","unweighted","(3)","No",-0.003,-0.000750860191852705,0.00161340223538277,0.641659713688551,14392,0.0022491398081473,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,0,0,1,1,0.00418850394961356,0.0022491398081473,14392,117
"denom_25__stock_fund_lend__trim_totalasset_p2_98__unweighted","denom_25","stock_fund_lend","trim_totalasset_p2_98","unweighted","(4)","Yes",-0.002,-6.06358585337343e-05,0.00159957315669794,0.969761939710676,14392,0.00193936414146627,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,0,0,1,1,0.00418850394961356,0.0022491398081473,14392,117
"denom_5__stock_fund__financial_asset_total_gt0__unweighted","denom_5","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000538691414017917,0.000465033077997071,0.246726034927434,12216,0.00246130858598208,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt","stock_amt+fund_amt",0,0,1,0,0,0.0041929024272374,0.00246130858598208,12216,118
"denom_5__stock_fund__financial_asset_total_gt0__unweighted","denom_5","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000268406158744689,0.000457188016257101,0.55716051355508,12216,0.00173159384125531,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt","stock_amt+fund_amt",0,0,1,0,0,0.0041929024272374,0.00246130858598208,12216,118
"denom_25__stock_fund_lend__financial_asset_total_gt0__unweighted","denom_25","stock_fund_lend","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000870238806666948,0.00198244733658913,0.660689572759471,12281,0.00212976119333305,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,0,0,1,1,0.00420186892563211,0.00212976119333305,12281,119
"denom_25__stock_fund_lend__financial_asset_total_gt0__unweighted","denom_25","stock_fund_lend","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,7.21077322990602e-05,0.00195872947097917,0.970634290242484,12281,0.00207210773229906,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,0,0,1,1,0.00420186892563211,0.00212976119333305,12281,119
"denom_18__stock_fund_lend__trim_totalasset_p1_99__unweighted","denom_18","stock_fund_lend","trim_totalasset_p1_99","unweighted","(3)","No",-0.003,-0.000792652031200798,0.00162651759882438,0.626031312562997,14539,0.0022073479687992,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,0,0,1,0.00420945892784081,0.0022073479687992,14539,120
"denom_18__stock_fund_lend__trim_totalasset_p1_99__unweighted","denom_18","stock_fund_lend","trim_totalasset_p1_99","unweighted","(4)","Yes",-0.002,2.11095904161076e-06,0.00161172505472521,0.99895498790704,14539,0.00200211095904161,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,0,0,1,0.00420945892784081,0.0022073479687992,14539,120
"denom_18__stock_fund_lend__trim_totalasset_p2_98__unweighted","denom_18","stock_fund_lend","trim_totalasset_p2_98","unweighted","(3)","No",-0.003,-0.000731786007476092,0.00161021501030881,0.649501192328648,14392,0.00226821399252391,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,0,0,1,0.00421020917279804,0.00226821399252391,14392,121
"denom_18__stock_fund_lend__trim_totalasset_p2_98__unweighted","denom_18","stock_fund_lend","trim_totalasset_p2_98","unweighted","(4)","Yes",-0.002,-5.80048197258711e-05,0.00159623341993833,0.971012910070302,14392,0.00194199518027413,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,0,0,1,0.00421020917279804,0.00226821399252391,14392,121
"denom_30__stock_fund_lend__financial_asset_total_gt0__unweighted","denom_30","stock_fund_lend","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000822503108942195,0.00193364117289152,0.670578073995713,12381,0.00217749689105781,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,1,1,1,0.00421466470543575,0.00217749689105781,12381,122
"denom_30__stock_fund_lend__financial_asset_total_gt0__unweighted","denom_30","stock_fund_lend","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,3.71678143779449e-05,0.00191303851369933,0.98449944408806,12381,0.00203716781437794,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,1,1,1,0.00421466470543575,0.00217749689105781,12381,122
"denom_31__stock_fund_lend__financial_asset_total_gt0__unweighted","denom_31","stock_fund_lend","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000792080415670224,0.0019540515304589,0.685225192273441,12301,0.00220791958432978,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,1,1,1,0.00425201099694887,0.00220791958432978,12301,123
"denom_31__stock_fund_lend__financial_asset_total_gt0__unweighted","denom_31","stock_fund_lend","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,4.40914126190899e-05,0.00193230342184345,0.981795773420933,12301,0.00204409141261909,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,1,1,1,0.00425201099694887,0.00220791958432978,12301,123
"denom_23__stock_fund_lend__trim_totalasset_p2_98__unweighted","denom_23","stock_fund_lend","trim_totalasset_p2_98","unweighted","(3)","No",-0.003,-0.000691712301215832,0.0016050758221182,0.666508972844602,14392,0.00230828769878417,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,1,0,1,0.00425565838976577,0.00230828769878417,14392,124
"denom_23__stock_fund_lend__trim_totalasset_p2_98__unweighted","denom_23","stock_fund_lend","trim_totalasset_p2_98","unweighted","(4)","Yes",-0.002,-5.26293090184001e-05,0.001591725985701,0.973623768593165,14392,0.0019473706909816,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,1,0,1,0.00425565838976577,0.00230828769878417,14392,124
"denom_24__stock_fund_lend__trim_totalasset_p1_99__unweighted","denom_24","stock_fund_lend","trim_totalasset_p1_99","unweighted","(3)","No",-0.003,-0.000731974845332449,0.00160873292195331,0.649115422797634,14539,0.00226802515466755,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,1,1,0,1,0.00425634797772169,0.00226802515466755,14539,125
"denom_24__stock_fund_lend__trim_totalasset_p1_99__unweighted","denom_24","stock_fund_lend","trim_totalasset_p1_99","unweighted","(4)","Yes",-0.002,-1.16771769458649e-05,0.00159502685353277,0.9941588471224,14539,0.00198832282305414,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,1,1,0,1,0.00425634797772169,0.00226802515466755,14539,125
"denom_25__stock_fund_lend__trim_totalasset_p1_99__unweighted","denom_25","stock_fund_lend","trim_totalasset_p1_99","unweighted","(3)","No",-0.003,-0.00077864553979638,0.00162871923104841,0.632605939438574,14539,0.00222135446020362,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,0,0,1,1,0.00425635093842201,0.00222135446020362,14539,126
"denom_25__stock_fund_lend__trim_totalasset_p1_99__unweighted","denom_25","stock_fund_lend","trim_totalasset_p1_99","unweighted","(4)","Yes",-0.002,3.49964782183892e-05,0.00161402482687452,0.982701330907131,14539,0.00203499647821839,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,0,0,1,1,0.00425635093842201,0.00222135446020362,14539,126
"denom_30__stock_fund_lend__trim_totalasset_p2_98__unweighted","denom_30","stock_fund_lend","trim_totalasset_p2_98","unweighted","(3)","No",-0.003,-0.000684018583185318,0.00158841124664587,0.666743393911698,14392,0.00231598141681468,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,1,1,1,0.00425646611919553,0.00231598141681468,14392,127
"denom_30__stock_fund_lend__trim_totalasset_p2_98__unweighted","denom_30","stock_fund_lend","trim_totalasset_p2_98","unweighted","(4)","Yes",-0.002,-5.95152976191482e-05,0.00157604448384918,0.969877609252373,14392,0.00194048470238085,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,1,1,1,0.00425646611919553,0.00231598141681468,14392,127
"denom_30__stock_fund_lend__trim_totalasset_p1_99__unweighted","denom_30","stock_fund_lend","trim_totalasset_p1_99","unweighted","(3)","No",-0.003,-0.000734570726691662,0.00160317520776622,0.646817470098748,14539,0.00226542927330834,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,1,1,1,0.00425731863842942,0.00226542927330834,14539,128
"denom_30__stock_fund_lend__trim_totalasset_p1_99__unweighted","denom_30","stock_fund_lend","trim_totalasset_p1_99","unweighted","(4)","Yes",-0.002,-8.1106348789167e-06,0.00158989489939346,0.995929786956167,14539,0.00199188936512108,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,1,1,1,0.00425731863842942,0.00226542927330834,14539,128
"denom_6__stock_fund_lend__financial_asset_total_gt0__unweighted","denom_6","stock_fund_lend","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000835119739733639,0.00201746649223195,0.678921757210505,12306,0.00216488026026636,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt","stock_amt+fund_amt+lend_amt",1,0,1,0,0,0.00426029092789846,0.00216488026026636,12306,129
"denom_6__stock_fund_lend__financial_asset_total_gt0__unweighted","denom_6","stock_fund_lend","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,9.54106676320954e-05,0.00199234174929076,0.961805718131749,12306,0.0020954106676321,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt","stock_amt+fund_amt+lend_amt",1,0,1,0,0,0.00426029092789846,0.00216488026026636,12306,129
"denom_1__stock_fund_lend__financial_asset_total_gt0__unweighted","denom_1","stock_fund_lend","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000878289920499292,0.00207010817966841,0.671374594745358,12197,0.00212171007950071,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt","stock_amt+fund_amt+lend_amt",0,0,0,0,0,0.00426079468301613,0.00213908460351542,12197,130
"denom_1__stock_fund_lend__financial_asset_total_gt0__unweighted","denom_1","stock_fund_lend","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,0.000139084603515421,0.00204123571693802,0.945677333574409,12197,0.00213908460351542,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt","stock_amt+fund_amt+lend_amt",0,0,0,0,0,0.00426079468301613,0.00213908460351542,12197,130
"denom_17__stock_fund__financial_asset_total_gt0__unweighted","denom_17","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000524779577066909,0.00048177954392792,0.276063939748357,12273,0.00247522042293309,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,0,0,1,0.00427370472570214,0.00247522042293309,12273,131
"denom_17__stock_fund__financial_asset_total_gt0__unweighted","denom_17","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000201515697230951,0.000473733768346398,0.670568950145532,12273,0.00179848430276905,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,0,0,1,0.00427370472570214,0.00247522042293309,12273,131
"denom_5__stock_fund_lend__trim_totalasset_p2_98__unweighted","denom_5","stock_fund_lend","trim_totalasset_p2_98","unweighted","(3)","No",-0.003,-0.000699637185924731,0.00165423587315171,0.672347710472451,14392,0.00230036281407527,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt","stock_amt+fund_amt+lend_amt",0,0,1,0,0,0.00427532447283227,0.00230036281407527,14392,132
"denom_5__stock_fund_lend__trim_totalasset_p2_98__unweighted","denom_5","stock_fund_lend","trim_totalasset_p2_98","unweighted","(4)","Yes",-0.002,-2.50383412429995e-05,0.00163886656198383,0.987810733337131,14392,0.001974961658757,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt","stock_amt+fund_amt+lend_amt",0,0,1,0,0,0.00427532447283227,0.00230036281407527,14392,132
"denom_19__stock_fund_lend__trim_totalasset_p1_99__unweighted","denom_19","stock_fund_lend","trim_totalasset_p1_99","unweighted","(3)","No",-0.003,-0.000761526907758352,0.0016338223307065,0.641149890885496,14539,0.00223847309224165,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,0,0,1,0.00427715710945179,0.00223847309224165,14539,133
"denom_19__stock_fund_lend__trim_totalasset_p1_99__unweighted","denom_19","stock_fund_lend","trim_totalasset_p1_99","unweighted","(4)","Yes",-0.002,3.86840172101397e-05,0.00161865274882043,0.980933581281743,14539,0.00203868401721014,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,0,0,1,0.00427715710945179,0.00223847309224165,14539,133
"denom_29__stock_fund__financial_asset_total_gt0__unweighted","denom_29","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000497643648405747,0.000448288657931397,0.266979172903519,12299,0.00250235635159425,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,1,1,1,0.00427890988930797,0.00250235635159425,12299,134
"denom_29__stock_fund__financial_asset_total_gt0__unweighted","denom_29","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000223446462286282,0.000441890498205667,0.613104240113155,12299,0.00177655353771372,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,1,1,1,0.00427890988930797,0.00250235635159425,12299,134
"denom_1__stock_fund__financial_asset_total_gt0__unweighted","denom_1","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000514678942334195,0.000485899408616846,0.28951629467593,12197,0.0024853210576658,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt","stock_amt+fund_amt",0,0,0,0,0,0.00428539335655919,0.0024853210576658,12197,135
"denom_1__stock_fund__financial_asset_total_gt0__unweighted","denom_1","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.00019992770110661,0.000477896172511375,0.675698855651916,12197,0.00180007229889339,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt","stock_amt+fund_amt",0,0,0,0,0,0.00428539335655919,0.0024853210576658,12197,135
"denom_13__stock_fund__financial_asset_total_gt0__unweighted","denom_13","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000487861057387243,0.000452198313548309,0.280669082227436,12224,0.00251213894261276,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt",0,0,1,1,0,0.00429115562104054,0.00251213894261276,12224,136
"denom_13__stock_fund__financial_asset_total_gt0__unweighted","denom_13","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000220983321572221,0.000445821817134488,0.620131705825548,12224,0.00177901667842778,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt",0,0,1,1,0,0.00429115562104054,0.00251213894261276,12224,136
"denom_21__stock_fund__all__unweighted","denom_21","stock_fund","all","unweighted","(3)","No",-0.003,-0.000502638925605102,0.000384466919666407,0.191108955842075,14686,0.0024973610743949,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,1,0,1,0.00429862630930433,0.0024973610743949,14686,137
"denom_21__stock_fund__all__unweighted","denom_21","stock_fund","all","unweighted","(4)","Yes",-0.002,-0.000198734765090572,0.000377327989872782,0.598417048571495,14686,0.00180126523490943,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,1,0,1,0.00429862630930433,0.0024973610743949,14686,137
"denom_5__stock_fund__all__unweighted","denom_5","stock_fund","all","unweighted","(3)","No",-0.003,-0.000498939402702813,0.000385172656192103,0.19521450842801,14686,0.00250106059729719,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt","stock_amt+fund_amt",0,0,1,0,0,0.00430637267365348,0.00250106059729719,14686,138
"denom_5__stock_fund__all__unweighted","denom_5","stock_fund","all","unweighted","(4)","Yes",-0.002,-0.000194687923643708,0.000378096805969995,0.606619788941463,14686,0.00180531207635629,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt","stock_amt+fund_amt",0,0,1,0,0,0.00430637267365348,0.00250106059729719,14686,138
"denom_23__stock_fund__financial_asset_total_gt0__unweighted","denom_23","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000474824763573748,0.000447633085528296,0.288826436961949,12293,0.00252517523642625,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt",0,1,1,0,1,0.00431407729885276,0.00252517523642625,12293,139
"denom_23__stock_fund__financial_asset_total_gt0__unweighted","denom_23","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000211097937573493,0.000440518543640695,0.631802538729923,12293,0.00178890206242651,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt",0,1,1,0,1,0.00431407729885276,0.00252517523642625,12293,139
"denom_22__stock_fund__financial_asset_total_gt0__unweighted","denom_22","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.00047362248671942,0.000440390680803213,0.282189879642375,12374,0.00252637751328058,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt",1,0,1,0,1,0.00431417364733006,0.00252637751328058,12374,140
"denom_22__stock_fund__financial_asset_total_gt0__unweighted","denom_22","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000212203865950523,0.000432864177826875,0.623978444646457,12374,0.00178779613404948,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt",1,0,1,0,1,0.00431417364733006,0.00252637751328058,12374,140
"denom_7__stock_fund_lend__financial_asset_total_gt0__unweighted","denom_7","stock_fund_lend","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000800321571993327,0.0020422361900906,0.695150079542978,12218,0.00219967842800667,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt","stock_amt+fund_amt+lend_amt",0,1,1,0,0,0.00431589047891877,0.00219967842800667,12218,141
"denom_7__stock_fund_lend__financial_asset_total_gt0__unweighted","denom_7","stock_fund_lend","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,0.000116212050912094,0.00201550294526645,0.954021130110313,12218,0.00211621205091209,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt","stock_amt+fund_amt+lend_amt",0,1,1,0,0,0.00431589047891877,0.00219967842800667,12218,141
"denom_6__stock_fund__financial_asset_total_gt0__unweighted","denom_6","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000464853261322413,0.000444065053819913,0.295206199239235,12306,0.00253514673867759,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt","stock_amt+fund_amt",1,0,1,0,0,0.00432397383959925,0.00253514673867759,12306,142
"denom_6__stock_fund__financial_asset_total_gt0__unweighted","denom_6","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000211172899078336,0.000436579004944332,0.628607998418123,12306,0.00178882710092166,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt","stock_amt+fund_amt",1,0,1,0,0,0.00432397383959925,0.00253514673867759,12306,142
"denom_7__stock_fund__financial_asset_total_gt0__unweighted","denom_7","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000465444884776595,0.000451550129256009,0.302668517047397,12218,0.00253455511522341,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt","stock_amt+fund_amt",0,1,1,0,0,0.00432592126434545,0.00253455511522341,12218,143
"denom_7__stock_fund__financial_asset_total_gt0__unweighted","denom_7","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000208633850877957,0.000444448256799643,0.638776308447016,12218,0.00179136614912204,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt","stock_amt+fund_amt",0,1,1,0,0,0.00432592126434545,0.00253455511522341,12218,143
